,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.979000000000001,184.0,104.0,339040.53988479485,415-054300
1,11.651,394.0,221.0,168906.90612317403,415-054280
2,12.513,405.0,236.0,84525.35516717624,415-054260
3,12.557,252.0,259.0,86896.7255590293,415-054298
4,12.61,449.0,267.0,74048.6199271169,415-054267
5,12.843,165.0,201.0,60626.531367639625,415-054261
6,12.860999999999999,480.0,45.0,61203.97181661553,414-052907
7,13.125,469.0,106.0,43835.34962866466,414-052932
8,13.214,446.0,220.0,42586.62261521867,414-052975
9,13.585,372.0,85.0,26885.653071780052,414-052967
10,13.685,204.0,154.0,25639.285628421174,414-052924
11,13.710999999999999,19.0,196.0,24813.69741842134,414-052969
12,14.036,112.0,224.0,20867.207753500858,414-052948
13,14.197000000000001,233.0,129.0,18148.505143652113,414-052976
