,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.654000000000002,350.0,192.0,413055.68340332084,416-051566
1,11.179,331.0,179.0,250353.23355886113,416-051570
2,11.341,335.0,219.0,207023.8019160493,416-051601
3,11.773,388.0,76.0,130323.40626134945,415-051533
4,12.027999999999999,129.0,66.0,106683.84361594578,415-051504
5,12.049000000000001,242.0,265.0,106841.17657678232,415-051485
6,12.436,43.0,66.0,73233.82183756438,415-051523
7,12.649000000000001,398.0,112.0,56209.99351591636,415-051460
8,13.020999999999999,411.0,31.0,43693.63062626203,415-051518
9,13.078,107.0,23.0,33365.85981870987,415-051448
10,13.206,91.0,12.0,35095.22243440807,415-051445
11,13.218,336.0,159.0,35268.79053423281,415-051528
12,13.241,364.0,52.0,35947.539645847675,415-051537
13,13.35,422.0,81.0,30380.221732606264,415-051462
14,13.380999999999998,133.0,88.0,31267.94595348116,415-051531
15,13.474,204.0,33.0,28332.940018937003,415-051515
16,13.492,134.0,163.0,21473.245874237407,415-051461
17,13.732000000000001,249.0,23.0,22558.408731702137,414-050230
18,13.764000000000001,166.0,202.0,24437.268933842322,414-050187
19,14.047,344.0,65.0,14976.417261243107,414-050226
20,14.292,273.0,32.0,17362.90550744609,414-050227
21,14.625,27.0,74.0,19559.79612750939,414-050205
