,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.091000000000001,331.0,239.0,701972.7491534613,404-054030
1,10.192,373.0,263.0,582083.7119333916,403-055421
2,10.424000000000001,367.0,18.0,531293.5751559593,403-055383
3,10.752,290.0,29.0,404143.7690934043,403-055418
4,10.811,337.0,214.0,377303.30167530867,403-055379
5,11.208,443.0,83.0,265103.6996424423,403-055417
6,11.272,307.0,166.0,253473.8745568125,403-055436
7,11.698,108.0,198.0,173337.8265530119,403-055442
8,11.727,39.0,47.0,180835.57020861525,403-055439
9,11.955,273.0,147.0,149191.93398655226,403-055430
10,12.228,428.0,88.0,101420.26237646668,403-055410
11,12.602,361.0,103.0,73954.80513227652,403-055444
12,12.64,486.0,190.0,80715.52160019807,403-055414
13,12.799000000000001,462.0,109.0,62243.709540669915,403-055425
14,12.857000000000001,282.0,62.0,72542.7687089484,403-055428
15,12.898,250.0,109.0,54852.82958044165,403-055387
16,13.376,330.0,172.0,47983.4901411127,402-053247
17,13.405999999999999,451.0,243.0,38219.80289359634,402-053266
18,13.415999999999999,391.0,191.0,35379.31960354512,402-053192
19,13.504000000000001,109.0,202.0,15263.962755296496,402-053193
20,13.557,286.0,47.0,31084.418659616775,402-053251
21,13.790999999999999,411.0,204.0,35359.85504924434,402-053203
22,13.815,53.0,261.0,28752.552316692156,402-053230
23,13.991,464.0,256.0,21986.416123698593,402-053228
24,14.013,168.0,208.0,21355.252420288132,402-053260
25,14.042,16.0,49.0,22450.78304301096,402-053262
26,14.073,401.0,63.0,22636.67861565239,402-053175
27,14.155,69.0,173.0,20642.628611513464,402-053240
