,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.383,454.0,126.0,569293.6658848502,402-055118
1,10.626,98.0,125.0,536071.3832827872,401-055798
2,11.190999999999999,276.0,35.0,351674.67145013984,401-055802
3,12.036,174.0,122.0,149458.24045897578,401-055835
4,12.224,23.0,13.0,125735.41330849263,401-055753
5,12.442,349.0,116.0,98696.91615795242,401-055808
6,12.72,288.0,205.0,81639.86357525612,401-055827
7,12.811,387.0,106.0,82519.03787511957,401-055769
8,12.880999999999998,133.0,121.0,75055.41428304095,401-055773
9,13.073,303.0,195.0,67324.17988601056,401-055820
10,13.145999999999999,88.0,167.0,59566.49818336984,401-055813
11,13.314,259.0,34.0,50619.976409512376,401-055805
12,13.362,428.0,183.0,48086.9114382136,401-055766
13,13.407,141.0,252.0,46062.49006175025,401-055778
14,13.540999999999999,305.0,120.0,45958.33962807124,401-055759
15,13.719000000000001,423.0,90.0,37154.99986537811,401-055832
16,13.888,173.0,193.0,32183.455907259522,401-055757
17,13.995999999999999,145.0,92.0,27300.30142943144,401-055806
18,14.035,66.0,195.0,24035.72493639536,400-055830
19,14.097000000000001,156.0,103.0,26114.178112509544,400-055795
20,14.258,334.0,86.0,20822.184461688616,400-055770
21,14.315999999999999,142.0,210.0,19859.964558513522,400-055816
22,14.363,419.0,221.0,19547.440388139872,400-055812
23,14.434000000000001,51.0,63.0,14146.255436069452,400-055788
24,14.495999999999999,488.0,43.0,18338.24415888718,400-055829
25,14.707,322.0,167.0,13801.912960225962,400-055786
