,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.665999999999999,111.0,186.0,528230.1043916222,410-055052
1,11.32,246.0,124.0,286003.95128141955,410-055064
2,11.595999999999998,359.0,62.0,215109.6139025126,410-055066
3,11.68,229.0,120.0,198590.84363445773,410-055037
4,11.847999999999999,332.0,152.0,170940.30741351793,409-054211
5,12.069,196.0,46.0,142674.02727513458,409-054201
6,12.353,342.0,115.0,102852.39404776947,409-054244
7,12.364,466.0,119.0,112256.2654528813,409-054240
8,12.427,230.0,222.0,104341.83499956735,409-054232
9,13.228,12.0,165.0,55776.47066554646,409-054209
10,13.254000000000001,408.0,191.0,47020.480614672386,409-054241
11,13.475,140.0,38.0,41949.7158819654,409-054256
12,13.481,225.0,17.0,41665.179436362254,409-054216
13,13.767000000000001,333.0,65.0,30465.950367573823,409-054219
14,13.786,343.0,36.0,30466.194143916437,409-054251
15,13.824000000000002,478.0,142.0,26451.920061083736,409-054257
16,13.934000000000001,467.0,264.0,27918.875050797036,409-054206
17,13.935,353.0,149.0,27671.917497135528,409-054243
18,14.015,271.0,255.0,25937.15574994332,409-054210
19,14.015999999999998,297.0,69.0,26586.302062056082,409-054239
20,14.033,164.0,143.0,25966.745657386957,409-054185
21,14.126,181.0,70.0,24997.830859977446,409-054199
22,14.145,120.0,54.0,22047.442894535805,408-056391
23,14.222999999999999,183.0,151.0,21438.29929582711,408-056344
24,14.279000000000002,325.0,242.0,22132.381046515387,408-056367
25,14.342,342.0,24.0,21591.841099679947,408-056378
26,14.593,48.0,194.0,17320.170219879157,408-056372
27,14.887,437.0,124.0,14063.59674696393,408-056399
