,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.286,164.0,145.0,697637.083745003,402-056843
1,10.287,257.0,39.0,801663.8582331277,401-057502
2,10.607999999999999,226.0,143.0,635313.4684383956,401-057534
3,11.408,332.0,78.0,254743.2024296814,401-057487
4,12.061,93.0,178.0,170733.31598692632,401-057509
5,12.19,458.0,204.0,127308.45687390066,401-057466
6,12.460999999999999,275.0,60.0,100159.3970024585,401-057445
7,12.62,26.0,55.0,85400.70298934972,401-057495
8,12.854000000000001,484.0,33.0,85439.72986169669,401-057510
9,12.866,305.0,124.0,64380.55533506357,401-057514
10,12.964,259.0,89.0,61872.2768655587,401-057488
11,13.015,11.0,104.0,67889.95556321542,401-057439
12,13.081,327.0,76.0,23439.521420011202,401-057504
13,13.286,367.0,217.0,53761.36295643807,401-057518
14,13.584000000000001,340.0,177.0,33542.61562835021,401-057484
15,13.765,116.0,48.0,31640.80637491477,401-057474
16,13.797,166.0,171.0,31613.46673093034,401-057452
17,13.819,165.0,15.0,31062.06317770466,400-057533
18,13.863,325.0,41.0,31071.074231640498,400-057528
19,13.874,349.0,141.0,29948.640497202978,400-057570
20,14.062000000000001,290.0,19.0,26298.933859967037,400-057591
21,14.097999999999999,17.0,219.0,26617.0242535455,400-057576
22,14.382,73.0,152.0,16703.47622612239,400-057515
