,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.484000000000002,162.0,126.0,221601.8648726435,414-052986
1,11.754000000000001,122.0,223.0,191468.50273718964,413-055116
2,12.087,77.0,155.0,137446.74586375526,413-055130
3,12.845999999999998,183.0,35.0,64539.699317741404,413-055172
4,13.030999999999999,441.0,70.0,55362.977760320435,413-055125
5,13.296,336.0,141.0,44577.54147597134,413-055132
6,13.322000000000001,31.0,241.0,43174.975299317346,413-055155
7,13.47,29.0,40.0,33779.5691109895,413-055120
8,13.497,23.0,235.0,43379.20672315826,413-055123
9,14.097000000000001,96.0,101.0,18265.901541485167,412-052052
10,14.118,397.0,219.0,20025.39442902476,412-052004
11,14.127,258.0,255.0,22513.4521942749,412-051987
12,14.212,82.0,156.0,3921.7569381256562,412-051990
13,14.556,120.0,48.0,10682.22164552094,412-052028
