,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.945,217.0,82.0,160443.03124354326,402-052813
1,11.97,408.0,166.0,158391.83917765264,402-052800
2,11.989,85.0,26.0,171451.71751792496,402-052837
3,12.005999999999998,56.0,31.0,159596.51857242477,402-052796
4,12.293,260.0,264.0,129711.70884392617,401-053324
5,12.431,374.0,99.0,128033.963468452,401-053333
6,12.482999999999999,463.0,67.0,112574.36444910562,401-053389
7,12.759,191.0,129.0,84763.99016334793,401-053398
8,12.914000000000001,413.0,21.0,65322.249408261065,401-053355
9,13.163,277.0,215.0,55771.568061527716,401-053382
10,13.388,89.0,269.0,41769.554322865835,401-053347
11,13.398,96.0,177.0,43355.28929182393,401-053334
12,13.427999999999999,222.0,154.0,42944.75804871138,401-053319
13,13.460999999999999,96.0,19.0,39923.649192609446,401-053354
14,13.622,303.0,246.0,36927.050008109945,401-053357
15,13.645999999999999,244.0,16.0,34564.481598211416,401-053387
16,13.703,215.0,150.0,33674.843314610254,401-053331
17,13.968,417.0,59.0,28134.480715949274,400-053244
18,14.107000000000001,125.0,45.0,30055.345505439072,400-053250
19,14.322000000000001,134.0,142.0,17687.07849720798,400-053238
20,14.509,29.0,149.0,19611.252703778973,400-053208
