,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.142999999999999,54.0,166.0,653090.8898392214,414-057976
1,10.193,126.0,184.0,622126.2987489873,413-060238
2,10.434000000000001,298.0,204.0,581745.2414124411,413-060280
3,10.600999999999999,415.0,252.0,451923.81167689146,413-060318
4,11.036,132.0,173.0,281706.1908872667,413-060257
5,11.279000000000002,422.0,53.0,231206.64772442952,413-060290
6,12.312000000000001,320.0,262.0,83239.5527291606,413-060267
7,12.962,141.0,60.0,51107.569951698824,413-060313
8,13.037,412.0,93.0,50816.6385614147,413-060306
9,13.257,361.0,97.0,41336.84433241908,413-060270
10,13.270999999999999,78.0,183.0,43370.80617340271,413-060228
11,13.274000000000001,280.0,13.0,33807.80732960718,413-060333
12,13.329,235.0,46.0,35740.387884015174,413-060243
13,13.364,292.0,66.0,39594.990712607796,413-060324
14,13.499,152.0,190.0,31889.56151819137,413-060293
15,13.629000000000001,459.0,148.0,31832.302414869315,413-060234
16,13.794,458.0,128.0,28632.42995310513,413-060302
17,13.897,11.0,116.0,17772.032178812857,413-060326
18,13.923,172.0,88.0,20244.780546726426,413-060237
19,14.043,302.0,132.0,18696.925514389906,413-060253
20,14.074000000000002,104.0,271.0,19373.650083866756,412-057134
21,14.075,418.0,270.0,16972.631975442764,412-057147
22,14.094000000000001,347.0,147.0,17824.128637959864,412-057154
23,14.144,33.0,135.0,18502.086637831846,412-057178
24,14.145,478.0,119.0,18162.736941141324,412-057205
25,14.251,410.0,262.0,16104.081628296677,412-057159
26,14.284,185.0,111.0,15417.451315750746,412-057203
27,14.345999999999998,195.0,256.0,14007.195577654149,412-057184
28,14.501,61.0,34.0,12593.951042232053,412-057206
29,14.532,97.0,125.0,13023.54019721877,412-057143
