,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.33,314.0,36.0,606839.3939948307,410-058223
1,10.494000000000002,388.0,231.0,554864.4611795292,410-058147
2,10.888,155.0,267.0,452862.2714316793,409-057226
3,11.360999999999999,344.0,128.0,256554.79646947535,409-057212
4,11.707,214.0,38.0,186885.35263773377,409-057210
5,11.806,324.0,152.0,185731.13520228065,409-057197
6,11.829,454.0,13.0,184814.4765701072,409-057252
7,11.902999999999999,115.0,84.0,174320.44763222776,409-057237
8,11.913,442.0,47.0,182246.46341804243,409-057264
9,12.097000000000001,47.0,186.0,143371.97898713424,409-057195
10,12.207,486.0,75.0,115843.05471348722,409-057190
11,12.375,391.0,177.0,104385.36016185202,409-057213
12,12.405999999999999,225.0,121.0,114361.30685588307,409-057186
13,12.45,459.0,129.0,105864.59246605073,409-057224
14,12.526,375.0,67.0,94407.112600673,409-057231
15,12.633,37.0,124.0,86556.69560970232,409-057259
16,12.665999999999999,36.0,182.0,91753.09044609359,409-057229
17,12.845,460.0,222.0,69674.41492882889,409-057189
18,12.882,48.0,172.0,73650.39500667757,409-057241
19,13.089,300.0,126.0,61049.87796207133,408-059494
20,13.182,306.0,240.0,53329.674754409716,408-059495
21,13.259,116.0,43.0,51608.7074524649,408-059501
22,13.387,489.0,199.0,39127.64118056579,408-059589
23,13.389000000000001,78.0,195.0,41208.77210886661,408-059579
24,13.46,474.0,231.0,40850.5767808964,408-059561
25,13.503,129.0,271.0,46804.18592181388,408-059584
26,13.612,55.0,108.0,36187.682610435426,408-059548
27,13.69,11.0,25.0,32354.012078420816,408-059518
28,13.745,209.0,41.0,17622.642720149317,408-059512
