,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.48,455.0,204.0,562511.5106697413,402-051125
1,10.905,213.0,76.0,435262.56872635876,402-051109
2,11.293,469.0,64.0,340128.23133145185,401-051592
3,11.561,18.0,130.0,217996.48795104632,401-051604
4,11.610999999999999,441.0,75.0,207446.7130793116,401-051596
5,11.669,195.0,128.0,207553.64902409154,401-051628
6,11.732000000000001,185.0,169.0,215945.79391593637,401-051629
7,12.181,447.0,241.0,133952.44821968983,401-051649
8,12.619000000000002,403.0,128.0,90405.56796820294,401-051580
9,12.636,109.0,76.0,89068.90478970205,401-051655
10,12.655999999999999,129.0,24.0,80920.43269097536,401-051651
11,12.692,377.0,120.0,86110.5276704327,401-051606
12,12.837,437.0,48.0,72666.87215507438,401-051589
13,12.966,319.0,46.0,65686.00830218694,401-051576
14,13.081,315.0,171.0,60448.81692244553,401-051631
15,13.095999999999998,205.0,32.0,64896.92422570476,401-051636
16,13.168,444.0,207.0,57098.22703350916,401-051611
17,13.581,312.0,212.0,37681.14931270332,401-051601
18,13.581,35.0,94.0,35633.49259976086,401-051591
19,13.607999999999999,47.0,211.0,47951.258914806465,401-051642
20,13.72,134.0,128.0,34039.110566900716,401-051572
21,13.937000000000001,78.0,182.0,27747.747807158,401-051615
22,13.948,154.0,226.0,25492.629046038193,401-051594
23,14.059000000000001,269.0,140.0,25314.746156037538,401-051598
24,14.127,241.0,127.0,21809.354678619806,401-051627
25,14.13,147.0,163.0,25302.519454623693,400-051515
26,14.149000000000001,360.0,107.0,24228.85011340917,400-051584
27,14.295,427.0,258.0,20896.516223900297,400-051581
28,14.307,238.0,21.0,21719.192381490655,400-051509
29,14.353,169.0,45.0,19733.718023493024,400-051558
30,14.367,41.0,243.0,20724.99499267365,400-051533
31,14.411,188.0,220.0,19853.321780706006,400-051528
32,14.422,346.0,48.0,18875.491492749923,400-051582
33,14.508,60.0,59.0,18593.323930159248,400-051506
34,14.640999999999998,136.0,31.0,18703.28400374919,400-051577
