,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.203,344.0,80.0,241112.79253836165,417-055985
1,11.216,225.0,143.0,244344.75799955567,417-056006
2,11.411,55.0,31.0,218245.53515929898,417-056002
3,12.13,117.0,106.0,111234.42906329906,417-056039
4,12.212,339.0,103.0,101861.32617723431,417-055987
5,12.229000000000001,189.0,41.0,100654.69164616155,417-055999
6,12.953,63.0,74.0,66205.26605546485,417-056027
7,13.124,154.0,80.0,43983.45918565786,417-056038
8,13.258,207.0,32.0,46890.113134716405,417-056024
9,13.367,316.0,112.0,34310.72131433616,417-055995
10,13.544,468.0,149.0,31935.84185195418,417-056020
11,13.554,255.0,201.0,28922.95034770581,417-056009
12,13.555,424.0,217.0,31055.623847222312,417-056045
13,13.592,234.0,174.0,29170.63261694451,417-056010
14,13.752,134.0,186.0,23624.879342093045,417-056013
15,13.872,441.0,56.0,18177.31113976712,416-056965
16,14.092,256.0,178.0,18810.14645839991,416-056960
17,14.107999999999999,480.0,223.0,17532.420322033176,416-056982
18,14.279000000000002,92.0,192.0,15235.87672332378,416-056998
19,14.286,416.0,85.0,13447.165684799844,416-057011
