,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.331,287.0,39.0,911541.4116810372,402-055947
1,11.1,201.0,52.0,437091.05660860694,401-056618
2,11.452,440.0,124.0,281549.8081023157,401-056566
3,11.549000000000001,482.0,133.0,324621.3599556718,401-056596
4,11.562000000000001,441.0,191.0,249574.12024044315,401-056598
5,11.911,156.0,136.0,187672.87541138634,401-056620
6,11.923,66.0,227.0,165568.51247257978,401-056565
7,12.390999999999998,69.0,12.0,103422.59784059561,401-056644
8,12.517000000000001,94.0,155.0,115449.82869567505,401-056639
9,12.595999999999998,95.0,252.0,102891.0915461113,401-056648
10,12.605,55.0,168.0,93659.22610561612,401-056585
11,12.66,292.0,100.0,100819.3531188459,401-056571
12,12.663,227.0,205.0,90232.85744035516,401-056564
13,12.722999999999999,64.0,50.0,84120.77930720393,400-056637
14,12.77,249.0,210.0,81247.46443911125,400-056635
15,12.905999999999999,73.0,224.0,53406.7619069777,400-056661
16,13.059000000000001,388.0,128.0,63380.987258454414,400-056616
17,13.06,324.0,184.0,60769.72550456944,400-056621
18,13.071,334.0,170.0,60579.08801949436,400-056625
19,13.114,186.0,194.0,62487.341088814086,400-056593
20,13.347999999999999,203.0,56.0,22874.076401882347,400-056598
21,13.585,60.0,111.0,38694.06795950094,400-056597
22,13.655999999999999,58.0,214.0,33339.95100509071,400-056604
