,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.161,442.0,57.0,687160.0841733402,418-053376
1,10.199,203.0,194.0,682355.9665389867,418-053412
2,10.897,381.0,250.0,313085.0291902212,418-053441
3,11.134,399.0,209.0,312412.8770551819,417-052636
4,11.267000000000001,87.0,214.0,267966.5363276002,417-052593
5,11.450999999999999,403.0,224.0,321388.17242116295,417-052614
6,11.594000000000001,442.0,271.0,209559.64788458074,417-052572
7,12.707,477.0,219.0,71361.44870573215,417-052592
8,12.72,16.0,14.0,74306.44408648595,417-052606
9,12.741,156.0,115.0,71387.30389930925,417-052644
10,12.866,182.0,172.0,58551.25809696423,417-052573
11,13.012,176.0,34.0,54892.29281707551,417-052584
12,13.209000000000001,65.0,151.0,46418.95280761012,417-052612
13,13.32,245.0,52.0,43017.77181549453,417-052650
14,13.327,21.0,41.0,41998.67410955442,417-052615
15,13.328,362.0,20.0,38877.148051706026,417-052589
16,13.607999999999999,244.0,226.0,30534.058961714636,417-052574
17,13.683,270.0,135.0,28822.50653889644,417-052591
18,13.693,481.0,103.0,31523.494012982548,417-052611
19,13.792,96.0,94.0,27038.70390273303,417-052635
20,13.853,397.0,150.0,4422.367241672868,417-052576
21,13.867,119.0,227.0,25050.639355858788,417-052617
22,13.892999999999999,403.0,31.0,26378.48127740512,417-052629
23,13.925999999999998,168.0,121.0,20540.911958791676,417-052597
24,13.932,282.0,36.0,24865.595560639897,416-053458
25,14.007,42.0,217.0,22635.96008378739,416-053485
26,14.165999999999999,287.0,160.0,19248.460246605195,416-053438
27,14.228,29.0,82.0,18734.376271885667,416-053430
28,14.232999999999999,35.0,116.0,17242.30983126668,416-053501
29,14.253,220.0,16.0,15671.318284769213,416-053486
30,14.297,168.0,48.0,11037.228003891192,416-053465
31,14.308,355.0,165.0,15810.311500182708,416-053441
32,14.366,284.0,105.0,16034.253751058945,416-053481
33,14.51,274.0,102.0,18713.99130257664,416-053491
