,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.253,258.0,256.0,481174.3864254479,401-047885
1,10.585999999999999,376.0,43.0,452640.7671874135,401-047955
2,10.908,204.0,240.0,397988.2904353272,401-047884
3,11.004000000000001,445.0,76.0,314317.13881467824,401-047888
4,11.288,416.0,156.0,243790.26801016481,401-047864
5,11.556,163.0,124.0,219793.68408176032,401-047969
6,11.883,93.0,86.0,181812.58315478184,401-047874
7,12.954,403.0,215.0,53409.817901578666,401-047869
8,13.107999999999999,376.0,113.0,46851.661123067955,401-047954
9,13.205,159.0,176.0,46737.802180932726,401-047894
10,13.217,206.0,133.0,44082.11258355608,401-047910
11,13.228,54.0,70.0,41563.06762842344,401-047938
12,13.36,78.0,101.0,39254.44729986082,401-047961
13,13.497,489.0,216.0,36720.606800719375,400-047760
14,13.499,129.0,31.0,33781.11814615179,400-047846
15,13.698,126.0,55.0,27630.483906291898,400-047867
16,13.794,140.0,59.0,26797.638990071344,400-047831
17,13.865,360.0,224.0,24528.316638134347,400-047775
18,13.970999999999998,297.0,144.0,22984.98039793634,400-047791
19,14.017000000000001,48.0,261.0,24289.575442706988,400-047730
