,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.395,394.0,74.0,641741.7493085354,402-050977
1,11.114,369.0,201.0,336544.5924940053,402-050988
2,11.289000000000001,192.0,30.0,299979.3416749709,401-051417
3,11.837,189.0,255.0,178110.95701877063,401-051394
4,12.323,109.0,215.0,102541.55507631405,401-051446
5,12.390999999999998,199.0,171.0,119683.83055942485,401-051408
6,12.669,129.0,166.0,83675.17486037394,401-051403
7,12.829,432.0,18.0,70439.36047833056,401-051419
8,13.099,66.0,46.0,59350.29552039266,401-051459
9,13.255,242.0,240.0,50835.85182546865,401-051390
10,13.366,256.0,185.0,50649.08772719673,401-051443
11,13.455,252.0,268.0,44389.274678838156,400-051354
12,13.575999999999999,302.0,104.0,39501.563045889874,400-051365
13,13.665,481.0,19.0,36546.34549734973,400-051320
14,13.690999999999999,34.0,232.0,35579.14553124484,400-051310
15,13.825,376.0,179.0,29645.3242776571,400-051332
16,13.917,252.0,242.0,28437.159485661356,400-051307
17,14.125,34.0,173.0,24544.790931578318,400-051348
18,14.181,145.0,270.0,25721.38030992899,400-051351
19,14.219000000000001,44.0,222.0,20564.400367398255,400-051338
20,14.395999999999999,155.0,225.0,19906.023947934456,400-051352
21,14.651,148.0,94.0,15889.735658155338,400-051327
