,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.058,393.0,23.0,213462.45275554995,408-055763
1,11.116,142.0,155.0,224165.81591493235,408-055703
2,11.832,41.0,190.0,102678.61294061154,407-054181
3,11.993,338.0,202.0,92276.10378745939,407-054150
4,12.312000000000001,358.0,180.0,65980.6060558366,407-054143
5,12.677999999999999,250.0,69.0,46543.73679490922,407-054120
6,12.88,204.0,89.0,38462.50581475594,407-054144
7,13.439,19.0,102.0,26030.080790741973,407-054123
8,13.475,15.0,29.0,22678.608915921403,407-054135
9,13.673,463.0,51.0,20356.433805248034,406-054879
10,13.765,44.0,138.0,20399.741230764117,406-054837
11,13.993,210.0,123.0,16461.67004834464,406-054874
