,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.470999999999998,274.0,243.0,409764.85204982193,417-058607
1,10.595,320.0,22.0,479593.51317896036,417-058595
2,11.534,300.0,22.0,214638.07762299423,417-058569
3,11.949000000000002,204.0,24.0,148538.66719979874,417-058615
4,12.103,261.0,93.0,140649.11372303724,417-058556
5,12.189,33.0,193.0,114345.09214440173,417-058544
6,12.431,196.0,123.0,94722.99343064144,417-058546
7,12.779000000000002,153.0,58.0,71238.58075232203,417-058622
8,12.796,298.0,194.0,73665.0226113201,417-058613
9,12.857999999999999,341.0,86.0,73380.37087777031,417-058591
10,13.029000000000002,166.0,131.0,56066.831041489626,417-058582
11,13.09,160.0,242.0,50778.657936518386,417-058553
12,13.245999999999999,354.0,51.0,47272.114856729546,417-058566
13,13.297,114.0,202.0,41954.98877243142,417-058559
14,13.387,22.0,192.0,36804.06418908224,417-058625
15,13.418,133.0,223.0,38314.260850594255,417-058627
16,13.536,261.0,199.0,32298.73715755978,417-058611
17,13.784,410.0,136.0,28655.425724158322,416-059632
18,13.831,336.0,159.0,27972.320288574738,416-059622
19,14.015,392.0,83.0,24260.198024792087,416-059625
20,14.046,81.0,66.0,21455.394632052346,416-059697
21,14.062000000000001,412.0,149.0,22497.950583441194,416-059704
22,14.132,55.0,190.0,21766.267346228076,416-059693
23,14.167,273.0,194.0,15510.902679409128,416-059651
24,14.234000000000002,295.0,90.0,18862.04423424891,416-059656
25,14.432,73.0,244.0,14936.427768709133,416-059663
26,14.482000000000001,91.0,75.0,15470.838778774252,416-059639
27,14.493,132.0,96.0,14741.30385236186,416-059698
