,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.163,275.0,44.0,771069.6443276599,408-056762
1,10.606,163.0,26.0,499993.83684028557,408-056790
2,11.419,482.0,118.0,221975.70149061,408-056811
3,11.62,19.0,16.0,193621.3868969706,408-056780
4,11.715,349.0,256.0,176922.20380238656,407-055159
5,11.919,35.0,242.0,137715.73661403498,407-055154
6,12.136,310.0,93.0,125481.01894852694,407-055123
7,12.232000000000001,486.0,132.0,105963.85414630917,407-055143
8,12.423,441.0,230.0,91922.4295181881,407-055158
9,12.637,489.0,124.0,66054.5809429404,407-055166
10,12.668,221.0,25.0,74246.58879703903,407-055122
11,12.797,306.0,35.0,66382.27240850177,407-055127
12,12.987,159.0,109.0,57827.07823721563,407-055160
13,13.12,229.0,197.0,45788.161474825014,407-055140
14,13.165999999999999,103.0,81.0,48080.4417406121,407-055184
15,13.261,179.0,54.0,44480.01711370915,407-055188
16,13.285,34.0,190.0,47519.76464554318,407-055187
17,13.3,418.0,190.0,38856.683769867916,407-055117
18,13.435,349.0,75.0,33576.542952820215,407-055183
19,13.495999999999999,72.0,53.0,42523.08406831501,406-055915
20,13.606,476.0,138.0,34907.37811030472,406-055961
21,13.699000000000002,25.0,139.0,28294.325860488414,406-055942
22,13.716,52.0,226.0,29734.082510710563,406-055919
23,13.937999999999999,285.0,62.0,22675.472424659038,406-055964
24,14.005,66.0,77.0,21898.992195367424,406-055916
25,14.190999999999999,380.0,25.0,20346.95214379089,406-055956
