,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.057,337.0,146.0,607574.5379895809,402-051257
1,11.39,297.0,194.0,169967.71869755778,402-051265
2,11.501,388.0,98.0,157407.8540305375,401-051726
3,11.523,255.0,89.0,150554.70036768442,401-051715
4,12.273,121.0,69.0,74253.84645013505,401-051746
5,12.729000000000001,274.0,249.0,48017.21404048642,401-051747
6,12.885,38.0,89.0,40267.26561838858,401-051772
7,13.049000000000001,386.0,141.0,35166.79375551756,401-051709
8,13.050999999999998,261.0,97.0,36288.61970153703,401-051777
9,13.204,186.0,168.0,33649.12670350399,401-051753
10,13.270999999999999,424.0,34.0,32921.775583424525,401-051710
11,13.314,298.0,136.0,30169.34194142611,401-051771
12,13.397,17.0,106.0,25461.523500696778,401-051762
13,13.591,201.0,192.0,20130.729137744012,401-051756
14,13.613,401.0,118.0,22160.946999963926,401-051733
15,13.683,374.0,34.0,20587.655958374005,401-051735
16,13.741,312.0,161.0,20479.566610381782,401-051752
17,13.864,445.0,257.0,17852.208772542563,400-051686
18,13.888,359.0,211.0,24471.370306611414,400-051648
19,13.899000000000001,286.0,198.0,17533.66950047666,400-051703
20,13.956,87.0,204.0,16015.462871923024,400-051681
21,14.036,19.0,136.0,15036.126695937242,400-051718
