,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.765,290.0,246.0,259287.11490602355,422-054162
1,11.120999999999999,452.0,121.0,178765.08152213178,422-054151
2,11.41,348.0,202.0,153266.49454294806,422-054153
3,11.87,252.0,197.0,93783.391223014,421-055443
4,11.994000000000002,231.0,255.0,93048.1128767216,421-055416
5,12.177,256.0,268.0,74080.66960015443,421-055415
6,12.177,17.0,90.0,75875.81819505291,421-055395
7,12.3,244.0,175.0,68527.17460808372,421-055430
8,12.661,297.0,15.0,47066.67873010495,421-055457
9,12.674000000000001,201.0,17.0,48010.56923945727,421-055437
10,12.769,364.0,229.0,46324.71456697924,421-055431
11,12.838,356.0,53.0,39250.38710249022,420-054747
12,13.072000000000001,210.0,18.0,50025.561860490554,420-054762
13,13.169,241.0,94.0,967.508718720497,420-054746
14,13.436,161.0,222.0,26642.900979876802,420-054734
15,13.449000000000002,123.0,88.0,24961.624121097666,420-054771
16,13.470999999999998,309.0,164.0,28350.109261783917,420-054764
17,13.536,455.0,270.0,22227.409901749867,420-054756
18,13.561,129.0,62.0,19495.582036355052,420-054755
19,14.005999999999998,235.0,213.0,15293.946685372646,420-054745
20,14.082,403.0,227.0,13360.28115373132,420-054729
21,14.105,114.0,265.0,12459.532105435534,420-054748
