,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.11,432.0,86.0,636048.4373979118,412-049682
1,11.79,361.0,61.0,147192.70025171238,411-050257
2,12.043,413.0,261.0,138962.71287218662,411-050238
3,12.972000000000001,312.0,142.0,60477.04928209243,411-050300
4,13.025,319.0,99.0,43272.15408684809,411-050272
5,13.177,413.0,163.0,40457.31873518656,411-050252
6,13.206,93.0,119.0,43596.743283960706,411-050221
7,13.242,338.0,23.0,37336.013597778285,411-050262
8,13.262,413.0,157.0,34883.763784497736,411-050269
9,13.612,240.0,108.0,32236.59214042675,411-050239
10,13.914000000000001,271.0,124.0,22841.773632929242,411-050218
11,13.970999999999998,320.0,259.0,20216.756357912658,411-050294
12,13.985999999999999,177.0,60.0,22645.884105851972,411-050295
13,14.024000000000001,45.0,158.0,19651.634975274173,410-051239
14,14.105,180.0,155.0,19930.70637648884,410-051278
15,14.144,95.0,184.0,18208.15685606811,410-051237
16,14.241,326.0,237.0,15471.802430700525,410-051275
17,14.248,83.0,259.0,22425.01609381627,410-051277
18,14.380999999999998,325.0,262.0,14391.971767302877,410-051294
