,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.383,65.0,160.0,568559.6291292346,418-058101
1,10.66,19.0,153.0,433821.03680090257,417-056987
2,10.797,442.0,254.0,456370.06356558687,417-057022
3,10.901,427.0,182.0,320878.78290874185,417-056999
4,11.421,340.0,246.0,239316.3408407142,417-056993
5,11.524000000000001,146.0,124.0,194065.33705441703,417-057023
6,11.659,265.0,64.0,177911.2461932826,417-057006
7,11.681,267.0,100.0,182658.7331997905,417-056996
8,11.743,113.0,248.0,179940.80496453203,417-057020
9,12.177999999999999,102.0,89.0,111154.63910675693,417-056985
10,12.61,241.0,146.0,74774.09183275145,417-056995
11,12.627,360.0,223.0,87250.21670047306,417-057026
12,12.682,120.0,221.0,73004.0892769591,416-058028
13,12.702,61.0,91.0,78575.40926660653,416-058039
14,13.11,129.0,175.0,48675.70999651669,416-058033
15,13.157,382.0,259.0,48001.67321397511,416-058034
16,13.2,475.0,271.0,44397.01064804178,416-058076
17,13.453,79.0,147.0,37435.03852839706,416-058065
18,13.474,368.0,219.0,36545.12327653311,416-058025
19,13.577,149.0,181.0,33761.610510654966,416-058061
20,13.76,164.0,176.0,27429.26712225595,416-058046
21,13.936,239.0,267.0,24456.844738688043,416-058058
22,13.967,141.0,176.0,31534.14222826555,416-058021
23,13.981,273.0,168.0,22654.820579190797,416-058079
24,14.119000000000002,215.0,243.0,19455.714061325143,416-058068
25,14.332,168.0,12.0,15776.46206500631,416-058047
26,14.489,23.0,42.0,19936.00482312113,416-058087
