,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.186,485.0,88.0,837208.3805107264,410-057906
1,10.915999999999999,169.0,246.0,414640.1623573587,410-057918
2,11.198,89.0,135.0,302407.1730547717,409-056861
3,11.225999999999999,19.0,122.0,260344.0138386323,409-056891
4,11.45,196.0,265.0,262305.10315012187,409-056898
5,11.8,112.0,112.0,179585.3288180876,409-056935
6,11.809000000000001,61.0,264.0,191076.85310398918,409-056876
7,11.835999999999999,31.0,42.0,172362.53791446023,409-056944
8,11.857999999999999,155.0,256.0,176900.57418224926,409-056907
9,12.437000000000001,398.0,173.0,105439.55765219351,409-056875
10,12.445,271.0,168.0,115157.30507630283,409-056870
11,12.546,248.0,203.0,87805.30211772035,409-056889
12,12.58,486.0,256.0,85911.85694393443,409-056857
13,12.895999999999999,241.0,73.0,72109.14658557142,409-056873
14,12.913,389.0,14.0,64048.02123431127,409-056890
15,12.92,106.0,227.0,75386.68085796031,409-056866
16,13.0,46.0,151.0,58456.19189815526,409-056940
17,13.077,409.0,75.0,76056.04985678168,409-056918
18,13.173,201.0,116.0,53480.54231128154,409-056905
19,13.299000000000001,272.0,93.0,46980.64981736046,408-059263
20,13.328,78.0,116.0,44999.38770309792,408-059212
21,13.335,209.0,145.0,45031.24512358925,408-059234
22,13.38,458.0,240.0,40077.29550998861,408-059206
23,13.419,152.0,188.0,43653.877143653124,408-059274
24,13.575999999999999,217.0,45.0,37437.83550345807,408-059218
25,13.584000000000001,455.0,155.0,37533.67761144651,408-059280
26,13.657,26.0,267.0,31662.299001226096,408-059214
27,13.834000000000001,260.0,270.0,28725.526103134285,408-059198
28,13.854000000000001,114.0,79.0,30904.06372547724,408-059225
29,13.955,424.0,17.0,24475.191028823516,408-059190
30,13.98,330.0,161.0,24482.973313974995,408-059238
