,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.946,250.0,158.0,442415.3156097653,405-059411
1,11.772,41.0,14.0,233599.28408285542,405-059459
2,11.772,477.0,200.0,225394.9264761723,405-059451
3,12.023,390.0,98.0,184209.22844746168,405-059446
4,12.569,96.0,55.0,110579.61504641833,405-059421
5,12.792,364.0,188.0,81384.1201433219,405-059470
6,12.894,258.0,49.0,84316.48895956734,405-059431
7,13.145999999999999,265.0,159.0,60676.09926973511,405-059448
8,13.514000000000001,234.0,102.0,46541.68056477999,405-059480
9,13.515,359.0,73.0,51585.425513350696,405-059443
10,13.599,362.0,115.0,44647.34691206538,405-059463
11,13.648,285.0,180.0,39372.037121462425,405-059471
12,13.72,325.0,103.0,40591.75160415944,405-059478
13,13.882,171.0,87.0,35361.50804982386,405-059447
14,13.89,226.0,147.0,34024.50112830898,405-059441
15,13.921,248.0,263.0,30834.946523436927,405-059422
16,13.925,314.0,21.0,32653.803550331428,405-059449
17,14.222000000000001,246.0,144.0,24148.17821391128,405-059452
18,14.332,244.0,51.0,22672.502399838475,404-058360
19,14.447000000000001,105.0,151.0,21617.206691536416,404-058377
20,14.532,388.0,124.0,18087.801116733423,404-058403
21,14.632,250.0,92.0,15206.25988118811,404-058355
