,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.753,375.0,232.0,367382.64617006877,408-055922
1,11.200999999999999,80.0,181.0,198665.12334120047,408-055884
2,12.095,60.0,156.0,117017.32840298937,407-054293
3,12.119000000000002,40.0,139.0,101541.50137655713,407-054340
4,12.276,329.0,176.0,92270.90349729086,407-054302
5,12.307,462.0,118.0,89953.60751245124,407-054335
6,12.415,202.0,48.0,80722.3404038927,407-054294
7,12.424000000000001,160.0,32.0,80975.50935109748,407-054289
8,12.58,287.0,181.0,67646.50406155013,407-054311
9,12.585999999999999,376.0,20.0,67233.42668946499,407-054318
10,12.809000000000001,369.0,238.0,54533.868004240285,407-054344
11,12.972999999999999,431.0,33.0,46680.91924503759,407-054282
12,12.979000000000001,162.0,99.0,53145.35880605589,407-054284
13,13.024000000000001,92.0,106.0,44965.78141687684,407-054334
14,13.187000000000001,307.0,109.0,35881.5204636362,407-054324
15,13.559000000000001,201.0,128.0,34653.54974633026,406-055015
16,13.69,397.0,173.0,23485.15067822114,406-055048
17,13.696,147.0,28.0,23897.436723365663,406-055037
18,13.728,244.0,204.0,24179.307012726767,406-055063
19,13.832,405.0,62.0,20311.265783067014,406-055061
