,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.13,484.0,87.0,270928.60185401014,406-057222
1,11.347999999999999,131.0,195.0,193533.86822134777,406-057255
2,11.589,265.0,163.0,179612.14806681612,406-057205
3,11.69,126.0,268.0,147868.22717850422,406-057221
4,11.752,64.0,114.0,120093.36570825145,405-056652
5,11.867,338.0,265.0,124361.91622119455,405-056698
6,12.349,468.0,25.0,81966.88145719666,405-056659
7,12.519,142.0,151.0,109636.27504077084,405-056640
8,12.542,92.0,260.0,67179.74222456462,405-056682
9,12.617,33.0,265.0,67220.73560154598,405-056667
10,12.619000000000002,36.0,181.0,67064.025258815,405-056654
11,12.652999999999999,349.0,132.0,61445.43478064513,405-056673
12,12.788,200.0,134.0,56478.83468527327,405-056636
13,12.79,129.0,54.0,52283.693377966585,404-055507
14,12.944,43.0,28.0,46170.56174282308,404-055567
15,13.17,435.0,253.0,39104.47136566188,404-055571
16,13.186,187.0,29.0,36726.64242147862,404-055562
17,13.251,201.0,21.0,39203.87214891521,404-055501
18,13.449000000000002,465.0,197.0,38327.985872535086,404-055493
19,13.677999999999999,479.0,197.0,23696.74279596805,404-055549
20,14.02,164.0,93.0,21186.102404580724,404-055505
