,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.296,169.0,110.0,405181.892436388,408-055337
1,11.677999999999999,93.0,200.0,106180.81564394948,407-053770
2,11.853,416.0,23.0,97372.27351439233,407-053792
3,11.957,460.0,252.0,87643.87224658432,407-053766
4,12.537,239.0,253.0,56433.78430601885,406-054463
5,12.547,348.0,101.0,45585.79329335971,406-054512
6,12.645999999999999,199.0,90.0,47654.23442388569,406-054478
7,13.542,168.0,237.0,24982.889534051094,406-054465
8,13.753,452.0,217.0,15992.222806351247,406-054514
9,13.886,111.0,251.0,15667.300241766932,406-054485
