,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.13,267.0,68.0,351215.4189211268,402-054335
1,11.436,227.0,204.0,297625.0632062618,401-054935
2,11.449000000000002,151.0,226.0,261052.31891175712,401-054919
3,11.767000000000001,216.0,38.0,196695.6761235234,401-054908
4,11.885,13.0,62.0,173975.2588715589,401-054941
5,11.913,69.0,41.0,176221.71199893078,401-054951
6,12.135,73.0,235.0,139788.37024740598,401-054940
7,12.345999999999998,262.0,108.0,121658.51541297926,401-054960
8,12.491,197.0,220.0,103650.45624198514,401-054971
9,12.556,190.0,160.0,84054.09348698928,401-054931
10,12.761,326.0,268.0,90530.46867812368,400-054906
11,13.384,244.0,27.0,53121.8165999904,400-054900
12,13.558,370.0,261.0,39446.05602502778,400-054894
13,13.717,474.0,139.0,41981.9761444411,400-054884
14,13.913,318.0,69.0,28275.65319256755,400-054931
15,14.011,351.0,129.0,26411.722155626616,400-054922
