,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.27,183.0,26.0,656204.5511099048,406-053713
1,10.539000000000001,284.0,25.0,525165.7314757938,406-053700
2,10.738,181.0,182.0,451377.7512865106,406-053716
3,11.23,262.0,22.0,302367.8287766265,405-053194
4,12.149000000000001,73.0,136.0,127826.01130115196,405-053153
5,12.245,241.0,82.0,112332.58299167384,405-053138
6,12.583,446.0,36.0,84122.54876232425,405-053163
7,12.856,440.0,196.0,68527.14218349065,405-053145
8,12.867,122.0,133.0,53383.57850538122,405-053143
9,13.177999999999999,41.0,68.0,44404.16911953437,405-053151
10,13.284,89.0,270.0,39400.86046416109,405-053184
11,13.427,306.0,183.0,42598.61895362369,405-053150
12,13.433,195.0,57.0,38844.06176594855,405-053175
13,13.805,136.0,200.0,28437.937744930925,404-052112
14,13.925999999999998,453.0,190.0,25406.457981338826,404-052109
15,14.039000000000001,182.0,149.0,28482.729510482935,404-052050
16,14.27,390.0,177.0,18932.108927279874,404-052040
17,14.288,81.0,263.0,18013.740506255675,404-052042
