Ver,Group,LocalTime,Mag,Dur(sec),AV(deg/s),Loc_Cam,TZ(h),Y(UT),M(UT),D(UT),H(UT),M,S, Dir1, Alt1, Ra1, Dec1, Ra2, Dec2,alpha,delta, , , , , ,io,err1,err2,G1,dd(deg),dr(deg),Vo(km/s),dV(%),ra_m,dec_m,refs,errm,rat,dct,voo,vooerr,tmerr,sps,sN,drop
R05B25, spo,20180420_023744,0.1,0.317,4.733, CB4_35, 9.0,2018,04,19,17,37,44.340,32.2,34.1,222.556976,-13.895615,222.931580,-15.152956,308.606873,15.560008,1182179859,204029244,1372382394,667747216,1367647630,3,0.00639,0.00222, spo,0.0,-1.0,-1.0,-1.0,222.764648,-14.594523,40,13.43,50.20472,30.49524,47.050,-1.000,1.000,59.940,19,-1
R05B25, J5_Lyr,20180420_024252,-2.0,0.150,12.423, CB4_35, 9.0,2018,04,19,17,42,52.810,70.6,27.9,194.363083,2.172699,192.563721,0.924199,101.233597,55.202785,2649802514,1439653936,1124159262,4142304561,1110713145,3,0.00500,0.00234, J5_Lyr,0.0,0.3,48.5,+1.1,193.673172,1.694365,33,1.81,0.00000,0.00000,-1.000,-1.000,1.000,59.940,10,-1
R05B25, spo,20180420_025838,-0.5,0.217,16.521, CB4_35, 9.0,2018,04,19,17,58,38.480,44.0,30.4,217.037537,-11.899999,213.655975,-13.392614,151.181107,62.742077,1175907723,204029244,1372865390,549807852,1349786693,3,0.00939,0.00158, spo,0.0,-1.0,-1.0,-1.0,215.823807,-12.442622,42,2.07,0.00000,0.00000,-1.000,-1.000,1.000,59.940,16,-1
R05B25, J5_etA,20180420_030511,-2.0,0.334,18.248, CB4_35, 9.0,2018,04,19,18,05,11.070,58.5,38.8,214.856567,2.166459,210.296432,2.902553,317.890717,80.478058,2621995868,1439653936,1126197145,4208737956,1137018613,3,0.00876,0.05971, J5_etA,0.0,3.2,66.7,+0.6,212.293976,2.582201,36,1.83,0.00000,0.00000,-1.000,-1.000,1.000,59.940,18,-1
R05B25, spo,20180420_030613,0.5,0.334,14.148, CB4_35, 9.0,2018,04,19,18,06,13.530,41.3,33.8,222.857056,-10.385077,219.264816,-13.098749,145.846237,50.807716,1182327548,204029244,1372290862,641508139,1371071276,3,0.00799,0.00353, spo,0.0,-1.0,-1.0,-1.0,220.832581,-11.926564,41,2.25,0.00000,0.00000,-1.000,-1.000,1.000,59.940,23,-1
R05B25, spo,20180420_030658,2.5,0.317,4.650, CB4_35, 9.0,2018,04,19,18,06,58.440,43.1,25.2,216.726410,-16.648632,215.073349,-16.415564,243.230560,71.522614,2624934119,1439653936,1126349268,4206342160,1108863954,3,0.01321,0.00714, spo,0.0,-1.0,-1.0,-1.0,216.060837,-16.556425,52,3.23,2.31586,4.87859,28.550,-1.000,1.000,59.940,18,-1
R05B25, J5_Lyr,20180420_031050,-0.2,0.284,15.935, CB4_35, 9.0,2018,04,19,18,10,50.820,58.1,40.1,217.360428,2.865387,213.476349,-0.198061,123.727112,51.697250,1176040005,204029244,1372899063,657850355,1361234846,3,0.00831,0.03293, J5_Lyr,0.0,0.7,50.3,+4.7,215.569626,1.454708,42,1.37,0.00000,0.00000,-1.000,-1.000,1.000,59.940,17,-1
R05B25, spo,20180420_031123,5.4,0.350,6.009, CB4_35, 9.0,2018,04,19,18,11,23.720,55.1,22.4,207.273361,-11.779813,206.624557,-13.936630,120.683998,15.922001,2646357968,1439653936,1125441881,4218483354,1111672618,3,0.00904,0.00489, spo,0.0,-1.0,-1.0,-1.0,207.043289,-12.549064,53,1.40,0.00000,0.00000,-1.000,-1.000,1.000,59.940,14,-1
R05B25, spo,20180420_031421,3.6,0.217,11.582, CB4_35, 9.0,2018,04,19,18,14,21.270,51.8,41.0,222.391953,0.326029,220.901749,-1.686870,132.150650,36.504906,1182115938,204029244,1372366018,667351784,1366058131,3,0.00734,0.00127, spo,0.0,-1.0,-1.0,-1.0,221.625961,-0.708916,49,1.98,240.40131,23.29022,66.360,-1.000,1.000,59.940,15,-1
R05B25, spo,20180420_031651,5.2,0.300,7.504, CB4_35, 9.0,2018,04,19,18,16,51.240,42.8,25.4,219.551941,-16.630730,218.814087,-18.533472,315.555908,-19.299217,2623919987,1439653936,1126630973,4248772083,1107571624,3,0.00952,0.00252, spo,0.0,-1.0,-1.0,-1.0,219.022614,-18.000082,42,1.84,233.95836,24.52299,41.780,-1.000,1.000,59.940,13,-1
R05B25, spo,20180420_031749,1.5,2.119,11.319, CB4_35, 9.0,2018,04,19,18,17,49.070,53.8,32.8,216.738663,-4.787336,218.374649,-16.797216,306.110687,7.455591,1175753727,204029244,1372862322,551008144,1347034001,3,0.01094,0.01487, spo,0.0,-1.0,-1.0,-1.0,217.105347,-7.556150,50,0.41,212.51801,17.62840,41.960,-1.000,1.000,59.940,124,-1
R05B25, spo,20180420_032107,6.8,0.434,4.952, CB4_35, 9.0,2018,04,19,18,21,7.290,48.6,27.8,217.819427,-11.592875,218.227066,-13.470434,305.389832,11.675682,2625351741,1439653936,1126490456,4249490988,1121784417,3,0.00814,0.00371, spo,0.0,-1.0,-1.0,-1.0,218.073914,-12.768291,48,2.19,207.66096,22.25370,27.480,-1.000,1.000,59.940,13,-1
R05B25, spo,20180420_032117,-2.6,0.250,16.286, CB4_35, 9.0,2018,04,19,18,21,17.640,27.9,35.6,237.376587,-13.949612,234.248901,-16.883820,341.172852,-43.804096,1185691629,204029244,1362458863,619925263,1373645826,2,0.00874,0.00255, spo,0.0,-1.0,-1.0,-1.0,236.172806,-15.101881,49,2.20,274.13980,22.27753,67.690,-1.000,1.000,59.940,16,-1
R05B25, spo,20180420_033245,-1.1,0.250,22.012, CB4_35, 9.0,2018,04,19,18,32,45.440,56.2,41.2,224.662140,2.711878,219.163239,2.336127,99.117264,85.341934,2617477014,1439653936,1128220670,4231256670,1133344382,3,0.00834,0.17017, spo,0.0,-1.0,-1.0,-1.0,221.568329,2.503349,52,2.04,0.00000,0.00000,-1.000,-1.000,1.000,59.940,21,-1
R05B25, spo,20180420_033816,1.3,0.417,7.874, CB4_35, 9.0,2018,04,19,18,38,16.060,41.8,35.8,231.658234,-8.466882,231.378189,-10.683501,322.705688,-7.001012,1179360144,204029244,1363056082,629221739,1372826696,3,0.00815,0.08964, spo,0.0,-1.0,-1.0,-1.0,231.538681,-9.416737,44,10.07,0.00000,0.00000,-1.000,-1.000,1.000,59.940,18,-1
R05B25, spo,20180420_034519,-1.3,0.217,11.653, CB4_35, 9.0,2018,04,19,18,45,19.880,62.9,36.2,220.531952,2.749260,218.833496,0.622577,128.336899,38.576206,2624298998,1439653936,1127777245,4258131237,1125458331,3,0.00870,0.00234, spo,0.0,-1.0,-1.0,-1.0,219.810333,1.846475,40,7.51,260.68961,40.65669,42.240,-1.000,1.000,59.940,14,-1
R05B25, spo,20180420_034836,-1.8,0.184,20.537, CB4_35, 9.0,2018,04,19,18,48,36.290,43.9,40.6,235.539246,-3.550996,231.766968,-5.349871,152.872742,64.072693,1185087443,204029244,1362669940,609963812,1365039764,3,0.00817,0.00221, spo,0.0,-1.0,-1.0,-1.0,234.329330,-4.130945,48,0.43,0.00000,0.00000,-1.000,-1.000,1.000,59.940,12,-1
R05B25, spo,20180420_035822,-3.3,0.317,21.143, CB4_35, 9.0,2018,04,19,18,58,22.000,30.7,23.1,238.734528,-24.233110,235.105499,-24.343851,229.714478,65.560616,2633346759,1439653936,1136926100,3780499500,1114749902,3,0.00699,0.07996, spo,0.0,-1.0,-1.0,-1.0,237.186676,-24.255852,36,1.90,0.00000,0.00000,-1.000,-1.000,1.000,59.940,18,-1
