Ver,Group,LocalTime,Mag,Dur(sec),AV(deg/s),Loc_Cam,TZ(h),Y(JST),M(JST),D(UT),H(UT),D(JST),H(JST),M,S, Dir1, Alt1, Ra1, Dec1, Ra2, Dec2,alpha,delta,1,2,3,4,5,io,err1,err2,G1,dd(deg),dr(deg),Vo(km/s),dV(%),ra_m,dec_m,refs,errm,rat,dct,voo,vooerr,tmerr,sps,sN,drop
R05B25, spo,20180419_202727,1.7,0.133,4.791, Osaka04-NE_Fu,9,2018,4,19,11,19,20,27,27.37,214.2,54.6,194.060226,59.222214,194.267868,59.791149,95.096924,5.301565,2419495850,948531568,3921469206,2628909705,4000165137,3,0.01288,0.05318, spo,0,-1,-1,-1,194.140091,59.443348,13,0.01,0,0,-1,-1,1,59.94,9,-1
R05B25, spo,20180419_223034,0.9,0.684,11.995, Osaka04-NE_Fu,9,2018,4,19,13,19,22,30,34.38,229.8,74.5,201.975082,43.798656,207.770615,50.766151,92.287682,19.357412,4279408712,2389852540,3838536790,4083653526,3781925961,3,0.01411,0.01675, spo,0,-1,-1,-1,204.664337,47.297852,28,0,172.93341,-24.58064,19.16,-1,1,59.94,42,-1
R05B25, spo,20180420_012710,-0.2,0.834,14.701, Osaka04-NE_Fu,9,2018,4,19,16,20,1,27,10.3,281.7,51.1,270.582458,19.80468,281.95755,25.910799,332.437042,-52.641087,3675712194,475717296,3641658479,3560473019,3752249330,3,0.01606,0.00584, spo,0,-1,-1,-1,275.934509,22.847279,68,0.25,219.46921,-17.55833,32.93,-1,1,59.94,51,-1
R05B25, spo,20180420_031748,1.9,0.817,6.975, Osaka04-NE_Fu,9,2018,4,19,18,20,2,17,48.73,257.5,42.7,314.48642,31.040462,315.960327,25.627552,51.722858,11.821614,2536627883,976990652,4170442002,2567795089,4293625105,3,0.01355,0.01409, spo,0,-1,-1,-1,315.202881,28.480249,57,0.11,165.11624,75.59922,16.32,-1,1,59.94,45,-1
R05B25, spo,20180420_034436,1.6,0.083,7.753, Osaka04-NE_Fu,9,2018,4,19,18,20,2,44,36.11,231.9,73.5,282.284393,43.628693,282.921997,43.181103,48.023205,31.497538,380491090,806114608,2222341989,433424889,2148043531,3,0.01552,0.00922, spo,0,-1,-1,-1,282.527405,43.459293,60,0,110.43652,-33.6429,64.63,-1,1,59.94,6,-1
