,g_mag_star,g_mag_star_err,x_astropy,y_astropy,source_ID,star_flux
0,10.6373,0.0289,276.49718431604197,87.539970134677,3.771798261682864e+18,458813.22189320787
1,11.3431,0.0005,202.56405719316368,85.53930853707755,3.7717988415028623e+18,158464.31193319795
2,12.0356,0.0002,297.6275297103376,58.24004323560153,3.7718219312470446e+18,89556.74632793412
3,12.4729,0.0002,357.03820333493775,158.33998280599943,3.7717820438863534e+18,58155.2925168255
4,12.5738,0.0002,141.44031547678327,97.79358482424,3.7717974714088366e+18,58136.004660843355
5,12.7037,0.0002,247.0971797802982,95.51691104749641,3.7717978794307814e+18,42452.90842337517
6,13.0295,0.0004,54.88623696273284,170.6325538331557,3.771837397424826e+18,34770.798457314304
7,13.311,0.0004,137.42852517274642,243.84225720283948,3.771785686018638e+18,52844.46360241442
8,13.3295,0.0005,83.364091908297,162.86849035146827,3.771790801324597e+18,32747.989125056516
9,13.4453,0.0004,147.39979969774922,166.3973338583291,3.771789873611922e+18,33771.958856015575
10,13.524000000000001,0.0005,304.0225977056023,94.47418540646677,3.771795336810142e+18,28389.640498978908
11,13.6119,0.0003,407.3302962340734,149.4106075036549,3.771805369853747e+18,4997.496395115129
12,13.6476,0.0003,198.42644055960724,204.7737207779526,3.7717922444338693e+18,44947.6319813207
13,13.9114,0.0004,36.42322634227188,84.96598681551166,3.7718393902896486e+18,14362.001687707272
14,13.9232,0.0003,442.26293642044914,144.35239390749246,3.7718047213136707e+18,13224.639460663346
15,13.992,0.0004,292.58252914737653,111.16603064135609,3.7717949932127596e+18,19890.025318315813
16,14.3502,0.0004,260.53511910094704,184.90574779311507,3.7717919394910095e+18,9973.939598708715
17,14.3538,0.0005,238.7144338958181,29.43231231562371,3.771799773511352e+18,11332.119102583745
18,14.3845,0.0003,485.29749478965334,28.45821998988077,3.771808603964141e+18,80.8684560030852
19,14.3865,0.0005,25.220480328006893,44.62454529931321,3.771848564339793e+18,12367.95790763019
20,14.5564,0.0005,326.955019519072,83.51984681843581,3.7718186370077133e+18,1406.0050668395245
