,g_mag_star,g_mag_star_err,x_astropy,y_astropy,source_ID,star_flux
0,10.4535,0.0003,43.31803966499034,199.76463078024844,3.590984639647368e+18,372736.61455780035
1,10.559000000000001,0.0003,56.09979985623142,206.83031013308894,3.590983883732284e+18,259189.01889719747
2,10.8433,0.0006,183.6171199855461,66.58689762775107,3.591363077805601e+18,280352.0223922624
3,10.8835,0.001,442.7349884567729,160.66723030931402,3.5913435271145037e+18,261349.3249792451
4,11.3273,0.0007,405.34802487611597,52.87327134320136,3.591366170182094e+18,173062.32046871312
5,11.3865,0.0013,443.98943634588,59.73533510792252,3.591354281711851e+18,166337.74357503353
6,12.2846,0.0003,305.17000846497865,112.18782318299587,3.591359431377957e+18,77355.20461443951
7,12.5393,0.0003,432.5642873522846,161.07694016328756,3.5913435958339804e+18,62492.16350422885
8,12.6222,0.0003,371.7847336330905,31.132491137852263,3.591367269693687e+18,60262.72411375456
9,12.7914,0.0003,97.55492957454432,177.6776044768801,3.59098549864083e+18,43589.83857961283
10,12.8063,0.0003,89.89624740225861,69.31254712483928,3.591409875769223e+18,41124.75611868428
11,13.2307,0.0003,133.38669820188437,130.85599081243893,3.590986220195338e+18,26188.054956494005
12,13.2725,0.0003,95.90645435156986,243.86648388148612,3.590980512184692e+18,29703.61178293601
13,13.3295,0.0003,431.5071687534136,91.71726192935564,3.591353697597064e+18,30183.369172162602
14,13.3434,0.0003,273.2458363024258,12.162275808129296,3.591364486554878e+18,23171.90588967376
15,13.3952,0.0004,17.464636094526636,261.30822765864343,3.590977149224401e+18,27692.473043124417
16,13.4133,0.0004,386.4284462127001,205.5492944861722,3.5913429086392105e+18,24048.99677599764
17,13.437000000000001,0.0004,406.98082422782534,98.2601764539231,3.591353624582172e+18,24293.00395348007
18,13.565999999999999,0.0002,259.416117225188,175.6746047563718,3.5913569961319066e+18,20406.943355225005
19,13.8029,0.0003,314.9537209051693,79.13932806826062,3.591360706983656e+18,21527.02926189192
20,13.8386,0.0003,241.56983728492577,49.780026425330455,3.5913638680795853e+18,18059.0783555936
21,13.9427,0.0006,159.2178960321311,108.5845416332397,3.591361703416031e+18,37011.113609839114
22,14.0311,0.0003,374.1765130345763,67.35192019781965,3.591365826584708e+18,15710.678040936436
23,14.1144,0.0004,59.81964004166925,43.88646835010897,3.591410975280852e+18,10143.025586364693
24,14.127,0.0003,120.7494239231277,91.64539840054104,3.5913626654887055e+18,11095.000313059252
25,14.2094,0.0046,240.15695674982845,157.11681878850146,3.5913573397292913e+18,546.5959265687204
26,14.2386,0.0004,275.995754788676,269.311291822618,3.5909682500521933e+18,11210.631060679263
27,14.2721,0.0004,471.22014873769297,204.48804744366933,3.591342393243136e+18,8505.125626971145
28,14.3574,0.0106,481.34731948474496,222.2849107285232,3.5913420152860134e+18,10492.892233018238
29,14.390999999999998,0.0004,308.5900569414382,36.90750163627795,3.5913670635352556e+18,11182.720033404417
30,14.439,0.0004,313.20081324379424,189.3438947151116,3.5913453138208625e+18,9448.226918954586
31,14.4529,0.0004,156.45494618193732,124.93826177012517,3.5913614972576333e+18,10594.67687353689
32,14.7722,0.0006,24.047840919622328,232.3202805216752,3.590983368337047e+18,7436.380454899011
33,15.1289,0.0006,251.01009691417545,68.78547692677395,3.591363558841939e+18,13489.096491990786
