,g_mag_star,g_mag_star_err,x_astropy,y_astropy,source_ID,star_flux
0,10.5704,0.0004,187.36427042088974,60.234411465041134,3.639626995404719e+18,385535.26746541844
1,10.8863,0.0005,176.13209496424736,70.70717222693845,3.639626965340467e+18,237876.63192178062
2,11.2066,0.0005,52.69184509481498,234.43741947813163,3.639523095851576e+18,186112.98290469186
3,11.2492,0.005,283.46433750086413,208.24045446360364,6.329765197020765e+18,239903.70566661883
4,11.2644,0.0006,298.8954240038325,254.15300854854343,6.329763925710438e+18,227026.4383007982
5,11.8503,0.0003,150.37374880918145,72.2416469920303,3.6396385746365496e+18,124640.09604917836
6,12.2739,0.0003,397.8814652109453,42.50898652758657,3.639647748686693e+18,71113.73767696963
7,12.5448,0.0004,302.0682904121803,53.679464758485715,3.639627751318963e+18,55744.580701983956
8,12.6564,0.0005,328.73669757116613,165.7534692558805,6.32977168671585e+18,61845.6395001702
9,12.9055,0.0004,426.2529095165342,55.48212600747863,3.639647512464001e+18,42812.94174959984
10,12.9686,0.0005,213.55865300199366,10.692584607789971,3.639640846674851e+18,44044.345410333524
11,13.0552,0.0006,122.2965733488558,24.06860389379994,3.639639884602103e+18,43546.74376945559
12,13.1126,0.0007,365.51260868433053,132.26293882684678,6.329773374638501e+18,35076.946905928635
13,13.2784,0.0003,144.2206796976472,225.65837296045112,3.6396141491580314e+18,30781.104628196914
14,13.347999999999999,0.0006,121.40248065693956,67.10102293814114,3.6396329782946836e+18,22952.76955456918
15,13.3974,0.0004,384.90186117130025,160.51324605483194,6.329772996681376e+18,29902.40076720304
16,13.4215,0.0004,84.35966344517524,135.04497204138684,3.6396319818622633e+18,31983.44754935508
17,13.4607,0.0004,462.8232860229931,228.97913283301793,6.32976777400113e+18,28098.668376619116
18,13.5322,0.0004,291.5714656475824,247.98759194964825,6.329763994429917e+18,27636.974622971866
19,13.617,0.0004,81.86118858916711,118.12232596524423,3.639632084941481e+18,25813.949521230174
20,13.8409,0.0004,429.8611844947477,107.97926294598236,6.329773752595624e+18,19312.220519976774
21,13.8559,0.0004,140.05847090079502,39.75787535247333,3.639639055672885e+18,17274.42377473657
22,13.9316,0.0005,323.4748675864807,259.8326288392381,6.329763680896419e+18,19948.750490938204
23,13.9698,0.0004,73.95909685217296,124.74089133828406,3.6396320505817416e+18,14382.599388534625
24,13.997,0.0005,452.30505668410143,127.16575919290493,6.329772859242423e+18,18397.905786655276
25,14.0453,0.0004,457.93940733414536,36.49467236210962,3.63964795914069e+18,13684.825066649937
26,14.1264,0.0003,167.92167691713578,85.7462087657708,3.6396267591820344e+18,12800.818087053307
27,14.1608,0.0004,316.0139045836808,101.82722719649756,3.639624285280861e+18,12122.846100308188
28,14.2063,0.0003,70.0531006407119,162.54600561973066,3.639618615924034e+18,8611.448325337555
29,14.2114,0.0005,274.94178675187266,160.13399776757538,3.639621295983615e+18,12945.65948665003
30,14.2159,0.0003,235.43026226218439,151.58285237863572,3.639622154977079e+18,14209.612643024526
31,14.2603,0.0005,375.58668659801424,207.08089905973014,6.329770316621779e+18,13290.31595605239
32,14.2654,0.0005,128.81833691701763,237.86019450268446,3.63961373684117e+18,10964.0461302079
33,14.3462,0.0008,107.9823478388966,202.34739517733428,3.6396174133331814e+18,9284.197436364806
34,14.4125,0.0004,59.100416067640474,260.75367466808075,3.639522683534715e+18,8687.385198954264
35,14.5016,0.0004,96.34602742693257,271.13132565086096,3.6395197285972137e+18,12792.116342614356
36,14.5431,0.0006,235.08182978473408,194.6097562275803,3.6396152486696596e+18,10023.800453122682
37,14.5625,0.0005,85.34792991251334,107.93772376495205,3.63963239417921e+18,8182.111328667424
38,14.5761,0.0006,328.6402333396116,26.42688532765565,3.639628271010524e+18,7240.1179056418605
39,14.645999999999999,0.0005,197.32651149775228,208.6988522713383,3.63961552354767e+18,9714.283301548425
40,14.8994,0.0008,402.80154564669505,70.5770664935412,3.639623976043217e+18,7987.499417950838
41,15.1936,0.0006,185.60201264478678,239.05657118622688,3.63961315272482e+18,21663.364609127293
