,g_mag_star,g_mag_star_err,x_astropy,y_astropy,source_ID,star_flux
0,10.2149,0.0007,86.61986304780338,61.58743569728497,3.779700241298023e+18,276050.0447358939
1,10.8059,0.0003,153.39134429297218,57.532189192482825,3.779699695837361e+18,137931.2493789771
2,11.1387,0.0006,278.586262329258,141.38068984287713,3.779683271882419e+18,135714.8586228552
3,11.5618,0.0003,197.1159106714744,116.84366288258836,3.7796872232523346e+18,76274.95894216569
4,11.6112,0.0012,166.7838928619647,24.18819617537044,3.779702135378784e+18,109602.02533344575
5,11.6819,0.0003,251.63282789212317,114.85103465991405,3.7796863599637233e+18,80707.0158672353
6,11.901,0.0003,467.62465663666717,120.78082129508014,3.778939555345359e+18,66834.02555856704
7,12.0857,0.0004,482.552429744646,140.8581960719492,3.778938142301014e+18,51775.66600193606
8,12.2654,0.0002,298.37910303817614,243.84823673459974,3.7789303082810665e+18,-1195.7101264783676
9,12.8802,0.0003,12.600778936311569,270.9002171219542,3.779654439766338e+18,28276.050550260636
10,12.9452,0.0006,297.2305372424192,82.46683159120029,3.779688391483433e+18,13738.800043831981
11,12.9933,0.0005,348.3444639996201,51.595341192856274,3.7796944044376443e+18,21616.006382564512
12,13.0071,0.0005,144.25231287673245,137.7289986619483,3.779663476377971e+18,40753.080764651495
13,13.1094,0.0004,199.8372885069885,237.20599065497558,3.7796582579928945e+18,22057.69141158847
14,13.1273,0.001,29.715275401055337,100.25509855253078,3.7796791487138555e+18,19619.914033643792
15,13.2953,0.0004,404.59323609270325,147.71598298846718,3.7789333662973814e+18,20570.199237748555
16,13.3333,0.0004,445.52521709985564,128.44204543603956,3.7789391387334267e+18,15379.798967060075
17,13.4051,0.0003,205.5091844936876,253.12017382555442,3.7796573947042816e+18,23900.158383366383
18,13.4391,0.0004,414.4936554511205,125.30305693112813,3.7789393491869174e+18,10926.917442617709
19,13.5179,0.0003,254.17238299149517,160.3647733862968,3.7796831000837284e+18,13223.084471916049
20,13.5311,0.0003,123.92339048523813,259.6009849207592,3.7796568148838866e+18,13666.942602517058
21,13.5859,0.0005,138.50391373321807,218.99716537594762,3.779661483513147e+18,10156.252058187321
22,13.6321,0.0002,181.62620709205643,253.58121408316063,3.779658120553942e+18,12338.557610451468
23,13.681,0.0004,133.3265439649278,71.4474204190914,3.7796992835205033e+18,13719.257760972787
24,13.8471,0.0004,406.01808913296514,163.42110901492867,3.77893299263532e+18,10509.713013217635
25,13.8623,0.0003,319.4825670595847,14.316527088187835,3.779695607028487e+18,20464.272947495614
26,14.0203,0.0005,51.24570752430638,40.381517914603904,3.779703509768324e+18,10206.450987791059
27,14.0764,0.0003,416.2085028448391,46.23891835935229,3.779691758737788e+18,10394.548217864261
28,14.1079,0.0005,374.74886636644965,14.001853336641279,3.7796951259921485e+18,9255.24934856204
29,14.1677,0.0003,12.373605841759545,87.71418104162119,3.779679384936834e+18,8545.148685978984
30,14.2374,0.0003,130.99994167918405,189.21185221702459,3.779661865765424e+18,6863.919446143073
