,g_mag_star,g_mag_star_err,x_astropy,y_astropy,source_ID,star_flux
0,11.1569,0.0012,74.18403309297555,257.5963026862615,3.5941866580247956e+18,214381.65646926954
1,12.3233,0.0002,263.46294179048044,110.2312249922853,3.5942142488968945e+18,60836.04016385515
2,12.6343,0.0002,453.85072622537,84.33720255112955,3.594218165907123e+18,57753.01273503119
3,12.914000000000001,0.0002,389.26893520898835,235.2170706196839,3.5941962787537746e+18,57197.573498980695
4,12.9904,0.0004,118.11906283515572,102.73909843227189,3.594261253018931e+18,37730.6827756989
5,13.2593,0.0002,335.25387008559954,170.5893365357087,3.59420988521012e+18,30715.621325240874
6,13.3621,0.0003,88.38362990441864,46.89760131236464,3.594264895151201e+18,25231.097468999935
7,13.3805,0.0002,204.582979801168,150.90330303674543,3.594212943226833e+18,25986.486262566705
8,13.4525,0.0002,352.66820810394097,181.08696007218768,3.594209610332264e+18,27503.73111976511
9,13.5145,0.0002,344.18409495901835,41.474474666541894,3.594220983405619e+18,24466.118218035015
10,13.6751,0.0002,486.81991830143977,260.0739447092799,3.594192430463079e+18,19178.976588153295
11,13.6922,0.0091,123.18297217874176,122.4048725135203,3.594260046131084e+18,24005.54256408236
12,13.8241,0.0002,444.0695976894028,54.64711568690333,3.594219024900584e+18,19550.988707492477
13,14.1036,0.0002,72.43324678324483,186.8917762289544,3.594235792452794e+18,12664.151742287355
14,14.14,0.0002,417.6235508633497,189.35927781280117,3.5942034599390966e+18,11214.126622298858
15,14.3271,0.0002,224.42000751160396,22.104568869937633,3.594269430636717e+18,11528.631629450903
16,14.3601,0.0002,206.1643558881917,155.90683642824416,3.5942129432268324e+18,11610.73873650243
17,14.4296,0.0003,156.71824876895175,146.357023475482,3.59421277142814e+18,11782.643520183974
18,14.5102,0.0002,336.4426156526541,125.53537442310144,3.594216928956488e+18,12.370897530219736
19,14.5334,0.0003,289.3411003492395,139.21308572478472,3.59421390529951e+18,1289.051733904043
20,14.6961,0.0003,470.56627398945733,13.8593637776066,3.5943134755241426e+18,9163.596862807184
21,14.8686,0.0003,423.3044225012072,234.3503490558257,3.594196416192729e+18,6059.5612209710125
22,14.9046,0.0003,285.6424551974727,128.07747383260278,3.594213974018987e+18,7180.405219479293
23,14.9457,0.0003,452.9669156905342,118.81224046625256,3.59420452509099e+18,6272.2243807652185
24,14.97,0.0004,126.96185924253,265.22314933063944,3.5941870703438326e+18,872.0773194701244
25,15.0426,0.0003,137.34453353026484,17.110492796618622,3.594266578778383e+18,97.52483775569578
