,g_mag_star,g_mag_star_err,x_astropy,y_astropy,source_ID,star_flux
0,11.3357,0.0005,103.46347470107443,90.50824245795168,6.329634831877547e+18,214979.2517984152
1,12.0411,0.0004,335.58886621802355,148.88164653734052,6.329584116903717e+18,115047.6558652383
2,12.2937,0.0002,221.3326309708573,68.94336609959869,6.329635970044854e+18,80456.94214503957
3,12.3133,0.0006,488.6454504851528,72.03359041873996,6.329591779126121e+18,106653.43048333497
4,12.5654,0.0003,437.19266094345886,146.65987925377888,6.329577657273653e+18,58798.47301027226
5,12.5668,0.0003,233.14828844996018,250.5867416790452,6.329558175301252e+18,59987.75294823179
6,12.7341,0.0004,244.05565551591863,158.43873893926738,6.329585839186562e+18,43067.77380727287
7,12.8009,0.0003,317.54170639571663,187.8448536565975,6.329581643002556e+18,48763.9773589941
8,13.0138,0.0004,195.60354798245746,185.3760181210337,6.329585323790484e+18,38912.16347158191
9,13.1801,0.0004,434.68269459031006,252.16053015857966,6.329569724469245e+18,43382.12777035586
10,13.2377,0.0004,316.3257578176342,250.9418032152286,6.329568998619586e+18,32243.25612979284
11,13.307,0.0006,186.93690574189975,114.3735820094116,6.329634011539762e+18,28624.841003096495
12,13.5765,0.0006,289.05503272527415,31.246925665166398,6.329642189157501e+18,26306.417564238374
13,13.6229,0.0004,167.4095129424717,52.084297051334325,6.329636927821586e+18,28751.361968981153
14,13.7295,0.0003,158.37032268873057,185.47733403649983,6.329562642067239e+18,22881.03757138338
15,13.8117,0.0003,175.7143940960768,83.18661333597684,6.329634389496889e+18,20747.37723444073
16,14.0291,0.0004,258.0948347799289,44.485220090702754,6.329636309346295e+18,16258.866588608025
17,14.1696,0.0004,308.38564404173894,245.9695810409972,6.329580753945268e+18,12391.150016386524
18,14.1925,0.0004,290.58728438102435,175.47221701764298,6.329582678090629e+18,14901.615039732706
19,14.2242,0.0004,362.28239727861086,19.707588684687188,6.329595562992535e+18,14338.388389828287
20,14.2865,0.0013,249.36399131909494,92.58412698344559,6.329588691044856e+18,13120.748525648
21,14.3942,0.0004,183.80602710949825,16.37712670154112,6.329640127573206e+18,10026.585003494027
22,14.4631,0.0005,445.36373752727457,55.67230511508004,6.329592745493979e+18,10621.381395157137
23,14.5832,0.0005,264.2610854780513,172.24109302675927,6.329585564308653e+18,2.6173942335121154
24,14.7751,0.0004,307.55138481083213,116.67594692895828,6.329587797691651e+18,6512.586706579985
25,14.8284,0.0005,168.3517885205481,229.2592500601507,6.329561233318072e+18,6781.407256917028
26,14.8363,0.0005,279.86112709931723,111.30248973176495,6.3295876602527e+18,6823.7291822272855
27,14.9925,0.0005,483.1822241742332,48.620666972510136,6.329592092658949e+18,6208.808383574093
28,15.4373,0.0008,201.59769587073708,205.0159569148642,6.32956158121127e+18,24022.173293676384
