,g_mag_star,g_mag_star_err,x_astropy,y_astropy,source_ID,star_flux
0,12.0387,0.0003,64.84326017568196,105.64002154828158,3.6200450025515274e+18,71576.63394884272
1,12.0844,0.0003,82.54943554195745,169.17190139087415,3.6200431170616545e+18,83848.83037513765
2,12.2764,0.0003,390.3581551910178,19.25998667522081,3.6204154005309486e+18,72831.26782125438
3,12.5449,0.0003,35.709910632055134,77.9131934361057,3.620048099223723e+18,48065.47708034396
4,12.5762,0.0004,156.84777992985667,199.5821373582345,3.6200301247848315e+18,46040.03312368156
5,12.5868,0.0003,250.2412627629966,140.87371062601989,3.6204065056542746e+18,49200.718872285404
6,12.6008,0.0003,29.461294433844294,34.8561919149798,3.620049366238299e+18,47354.73022995315
7,12.8496,0.0006,381.8527321212885,117.6844469137788,3.6204044784297784e+18,36475.55229688482
8,12.9677,0.0004,431.7213890948986,143.66931632455396,3.620357233789519e+18,32237.89000186146
9,13.0276,0.0007,188.29128249657802,179.12493947892008,3.620030644476624e+18,29397.72472377003
10,13.3052,0.0004,229.97160854110612,250.14361817188552,3.62002610899115e+18,29129.594479233896
11,13.4245,0.0004,468.45662529920037,204.48760267953134,3.620352904462473e+18,19278.38536791984
12,13.5041,0.0003,23.33352739371292,193.34292746541024,3.620041330355257e+18,22440.190992096537
13,13.6073,0.004,270.6357755866004,224.23362742422714,3.620401592211703e+18,21812.719523714015
14,13.6154,0.0003,333.08753218556257,26.196740207151603,3.620415198668225e+18,19247.639250270724
15,13.710999999999999,0.0006,298.3910907162698,95.4106591198183,3.620408292360741e+18,16930.963540270437
16,13.7291,0.0004,381.15342763387,270.9904339017757,3.6203503618418253e+18,18784.94955552812
17,13.7503,0.0003,434.41612234626257,193.2315731504689,3.6203559624791905e+18,20198.98438171354
18,13.8888,0.0004,365.8057079300771,69.05015732325283,3.6204117283345787e+18,13375.026444701425
19,13.9097,0.0004,61.00231066242752,245.3669617938057,3.6200289264897004e+18,16287.393043406793
20,14.0079,0.0004,314.92501583773736,256.6387586452016,3.6203542444922644e+18,14104.441668765687
21,14.1066,0.0004,479.2533739692611,259.991972931792,3.6203513582742374e+18,6553.471217394025
22,14.1376,0.0004,404.8424896245239,178.41922597632336,3.6203566153142216e+18,11685.072396094385
23,14.3037,0.0004,288.9074123649072,130.01386786624025,3.6204050969050184e+18,9986.324748059269
24,14.3063,0.0004,337.4612927522892,181.10265737641632,3.6204022450467753e+18,9640.873304156561
25,14.4917,0.0005,142.44573736541864,250.72708220170173,3.620025421796385e+18,9344.200745498221
26,14.5484,0.0004,132.12877669028273,165.22919948550606,3.6200316065493e+18,8471.592631017218
27,14.5547,0.0005,150.647521313542,233.03661135497535,3.620026933624875e+18,9016.017659711331
28,14.588,0.0005,396.9089211914534,199.9558332557216,3.620355721961022e+18,7652.902133205842
29,14.647,0.0004,237.8931756543012,153.98388531238692,3.6204060933374136e+18,6229.022821492548
30,14.8026,0.0004,297.5955251205381,197.31471968130742,3.6204021419675177e+18,7121.872301664696
31,14.8849,0.0005,94.97583359363232,176.77596493233466,3.6200313660311316e+18,8281.504771967655
32,14.885,0.0005,33.056685514507826,194.0979109217349,3.620041502153974e+18,6735.792976811673
