,g_mag_star,g_mag_star_err,x_astropy,y_astropy,source_ID,star_flux
0,10.9791,0.0011,416.02884838751953,26.31479754062553,3.617251285240015e+18,350092.5992148622
1,11.1526,0.0004,454.6540173889183,38.892712272837635,3.6172480854892355e+18,306709.7224429868
2,11.3348,0.0005,421.179135493451,200.14438421616688,3.6170561219260406e+18,252728.36764846847
3,12.2189,0.0004,441.70697796276767,247.6676044756453,3.617054674521167e+18,118818.67246950221
4,12.3109,0.0003,193.93357718391732,67.96096800452635,3.6172565766396416e+18,90809.74891902598
5,12.7518,0.0004,434.07900370739196,14.747676946423669,3.617274783005947e+18,57116.51883957256
6,13.0257,0.0006,387.88920580170577,99.25949808337968,3.6172458907610644e+18,61615.84688446235
7,13.0608,0.0005,71.84902421574361,115.29816631996121,3.617257160755249e+18,50889.81228923019
8,13.0758,0.0005,249.14066805450736,100.5486805794054,3.6172554427682724e+18,50893.20305074084
9,13.3258,0.0021,261.61183250712673,241.7981176548613,3.617236682351115e+18,37645.72767663298
10,13.3406,0.0003,463.2472273912005,257.06698264186224,3.617051689519785e+18,39981.501150041055
11,13.4244,0.0004,116.31166141277157,64.46263047739532,3.6172594284979835e+18,38616.909900935716
12,13.6874,0.0003,280.45599358855867,159.1724262775618,3.6172423517079496e+18,28006.334477036093
13,13.8329,0.0004,251.6787576453441,13.152563987508614,3.617263070630197e+18,27510.53206520125
14,13.9214,0.0003,99.23395216427151,195.8592364710176,3.6168774856464077e+18,20189.248255208542
15,13.9544,0.0003,63.81211059348778,60.038008356056345,3.6172589818213847e+18,22619.773941262585
16,14.0877,0.0004,428.8281754778093,43.55180912230395,3.6172510060669967e+18,23271.782455660577
17,14.2055,0.0004,122.96757891314269,159.61618160876233,3.6172530375866435e+18,23313.415760622007
18,14.2327,0.0003,217.14619656406947,204.64034702062787,3.61724018704443e+18,17000.174085253308
19,14.4156,0.0004,344.09082331583664,266.8556152432814,3.6170494217770086e+18,26178.40903210599
20,14.5045,0.0004,212.95388984974556,59.271911235283596,3.6172566109993805e+18,-2380.0441842268174
21,14.5256,0.0005,461.3990096824952,242.10659648962937,3.617054816255978e+18,17297.768987984433
22,14.5498,0.0004,364.97192386455885,85.76362695462052,3.6172489144180413e+18,11919.979079558758
23,14.5786,0.0006,310.7299650114278,128.09768231759634,3.6172483990219044e+18,13016.618942772262
24,14.5885,0.0003,458.85121532450296,256.4147668485508,3.617054610097547e+18,14331.702123407878
25,14.6241,0.0005,264.1348856031747,194.03805066880952,3.617241561433965e+18,11375.725923883936
26,14.6401,0.0004,381.7741722028234,264.0736738902001,3.617049284338099e+18,14968.406715254587
27,14.6659,0.0005,147.7997584944793,87.19726043473463,3.617256198682518e+18,12296.684067447532
28,14.7131,0.0004,426.55937717656036,53.061748526893155,3.6172509072828913e+18,14287.378994601884
29,14.7524,0.0005,463.6986645099002,168.4582032865131,3.617056706041596e+18,7837.18975340105
