,g_mag_star,g_mag_star_err,x_astropy,y_astropy,source_ID,star_flux
0,10.0274,0.0006,463.1379582881333,230.65658524214317,6.330168545989578e+18,684772.2387369687
1,10.3905,0.0003,258.5611721761364,203.5151913567561,6.330183148878312e+18,498531.9944709533
2,10.5085,0.0005,36.0107758005459,26.515555026753844,6.330953047535016e+18,382417.7530529064
3,10.7943,0.0005,44.191372328348244,37.77950693311377,6.330952841377457e+18,332163.5313883633
4,10.8247,0.0006,132.3794683606767,137.56348925518222,6.329435098718504e+18,319865.0152738053
5,11.0588,0.0005,279.1824782219217,203.67991870981461,6.330180297019104e+18,240947.44712944707
6,11.7241,0.0003,284.6662463961415,16.192540065863046,6.33094507607658e+18,153959.2187732209
7,11.7264,0.0003,268.7898888826182,13.490285370336055,6.330939264985539e+18,121942.41925855618
8,11.7542,0.0003,202.91737085831767,91.82214792164645,6.330936211264077e+18,128616.57429537871
9,11.8702,0.0007,347.4046239258847,209.51795368668252,6.330179674249711e+18,118551.82844055431
10,11.8982,0.0155,388.7166031125161,215.73611520101738,6.330169164464808e+18,139178.83359614806
11,12.0279,0.0003,171.6572450243141,159.06040008254527,6.329434033566615e+18,97031.66765812424
12,12.03,0.0002,444.85906597429937,263.5509312933878,6.330167785779377e+18,96355.98401264705
13,12.095,0.0003,231.014731189354,213.4434571539851,6.32868197190916e+18,114610.95107978265
14,12.280999999999999,0.0002,215.06231144846527,92.07702755432855,6.330936211264077e+18,84566.75709150203
15,12.4074,0.0005,484.70762472980596,89.49910857238615,6.330188504701608e+18,72337.225009098
16,12.468,0.0003,347.4545749813189,189.78361946104238,6.33018053753821e+18,69654.56595860735
17,12.5334,0.0003,424.3057595021809,69.84445281736511,6.330189535493751e+18,69788.86097329871
18,12.6166,0.0003,117.44215295100582,62.812029822774065,6.330940093914518e+18,62626.96242917796
19,12.6644,0.0003,434.8681917255129,208.8348996438465,6.330169061385657e+18,56859.27862716991
20,13.0149,0.0005,357.9852618005647,209.28303801754646,6.330179712904488e+18,43899.47947034451
21,13.3544,0.0006,389.5156601002428,11.23138119033949,6.330194006555742e+18,36513.799183058094
22,13.8234,0.0004,117.62086772909952,46.89997813811942,6.330941227785885e+18,17598.140614179683
23,13.9313,0.0004,204.49301344877225,204.44009303862654,6.328682968341575e+18,20442.748865315396
24,13.975,0.0004,293.28157830683983,144.88186160725988,6.33018411095099e+18,13179.350781984562
25,14.0239,0.0004,191.68775664075488,192.22626096914,6.328683037061052e+18,20996.067893177802
26,14.0488,0.0004,89.54228810193929,52.79418927037141,6.330940884188502e+18,16293.207812815956
27,14.0576,0.0003,169.625005568079,203.212520634068,6.328683105780529e+18,18416.299074633433
28,14.0832,0.0005,439.92511796826363,260.5480297435203,6.330167790075272e+18,1606.830149622554
29,14.0861,0.0004,25.292708096370426,10.725134115185226,6.330953906529351e+18,17394.524432507595
30,14.0885,0.0003,213.99301112982224,159.02229305077455,6.330184626347066e+18,13694.439624724186
31,14.11,0.0004,233.7092684568721,15.143082511367442,6.33093940671975e+18,18783.8543524459
32,14.1258,0.0003,179.9142081796555,238.0105353260055,6.328681662671514e+18,17003.153344139064
33,14.1549,0.0004,318.41640402732145,173.47404058368758,6.33018088113558e+18,17912.21682507779
34,14.208,0.0003,428.6725430488826,167.50077742358502,6.330181602690169e+18,10541.890902447201
35,14.3872,0.0005,161.9135073500935,117.41368830525957,6.330936314343291e+18,19586.639196583717
36,14.498,0.0004,49.865767493445425,255.07470248918256,6.329431147348593e+18,11421.231075737538
37,14.6938,0.0005,35.18167424218257,132.3823050254309,6.329438023592185e+18,10400.665889035523
38,14.7463,0.0005,254.78243736136105,134.66098345087798,6.330184969944451e+18,78158.51640629821
39,15.0208,0.0006,221.41042484954937,271.9831127690929,6.328678295417146e+18,7189.207509925873
