,g_mag_star,g_mag_star_err,x_astropy,y_astropy,source_ID,star_flux
0,10.113999999999999,0.0004,427.4468119009888,226.50500409253726,3.619829605647323e+18,432085.78255925834
1,10.1547,0.0004,140.15728831963997,265.421078355151,3.6198553754510085e+18,476867.3544335488
2,10.5275,0.0005,357.3771116950472,53.47196961509893,3.619888974979967e+18,334392.520875782
3,11.4924,0.0005,333.07016828897304,244.6030009793188,3.619874788703275e+18,100252.40196085912
4,11.5789,0.0003,415.92042311421613,135.20575356659265,3.6198840958971203e+18,132890.74578391272
5,11.8053,0.0002,194.5420004513681,100.6476792325211,3.619894923509891e+18,105278.33449276436
6,12.1277,0.0003,21.25591549950275,121.1840756239422,3.6198735474575483e+18,76309.066801793
7,12.2454,0.0004,37.94499683087878,29.084350339839602,3.6200865091153613e+18,75993.48645697947
8,12.2705,0.0003,242.55228878262997,70.64080651772947,3.619895297171261e+18,75222.9736230733
9,12.3755,0.0003,46.73752988305165,263.3494605985481,3.619866611085457e+18,61665.658371552716
10,12.5363,0.0002,98.55897046755413,16.03024890102962,3.620087338044867e+18,55599.84640014937
11,12.5961,0.0002,64.26263372165629,93.16471669190891,3.6198971525978066e+18,51096.176432745844
12,13.04,0.0019,421.0974944165351,159.5647486120358,3.619883786658962e+18,31562.063265866214
13,13.1671,0.0004,200.91669894391967,15.50406047520588,3.619899012318773e+18,29755.841148617856
14,13.2176,0.0004,392.2145080100485,215.89027966407286,3.619876781568105e+18,22214.710424412966
15,13.2792,0.0003,32.44072598175572,145.6043745498704,3.6198728946225193e+18,26849.56743589362
16,13.4355,0.0004,126.78799655476656,33.48424041931369,3.6198994203405384e+18,23279.66194939787
17,13.4743,0.0004,268.48900755408624,133.68511825039343,3.619881935528875e+18,21740.239518388895
18,13.5429,0.0004,194.94629079942115,227.00104278834613,3.6198558564873523e+18,21618.281452715317
19,13.6557,0.0004,290.0715660915965,250.01523161874454,3.6198753040993505e+18,20363.77053459454
20,13.6744,0.0003,403.8940586665845,49.402357668117254,3.619890319305044e+18,18243.885033204977
21,13.6819,0.0003,125.15248313372447,169.7792979344393,3.619869050626894e+18,18415.922278722705
22,13.7617,0.0004,337.07842049685104,188.22801532274948,3.6198775675463117e+18,14909.626336860852
23,13.7652,0.0003,238.8554292838861,164.1875183469519,3.6198802862613606e+18,18762.319150642103
24,13.8263,0.0003,92.15270273296764,232.5499079682269,3.6198675387983985e+18,14961.73831631211
25,14.0386,0.0004,287.84296279158536,66.045005141242,3.6199004897876183e+18,14306.943755866121
26,14.0711,0.0004,353.9974982976883,245.71847756124558,3.6198762318122865e+18,10530.172074562715
27,14.0765,0.0003,69.01102773605126,32.076538375278666,3.6200858262163763e+18,12760.153323070783
28,14.2206,0.0004,173.01506882167308,69.9796611602805,3.619898050246084e+18,11377.597287799286
29,14.2379,0.0004,216.62601352454132,148.69932082654788,3.619892106011359e+18,11650.932920993188
30,14.2689,0.0012,49.269039400811245,33.84194407749885,3.6200857574968996e+18,7278.6866093783565
31,14.280999999999999,0.0004,155.7599016552281,45.62867051566398,3.6198991841174513e+18,9763.24336387046
32,14.3773,0.0004,179.96977596306473,146.94217294064302,3.619892999364538e+18,9497.661375310774
33,14.732000000000001,0.0005,213.54751219129975,115.21590276109742,3.6198946486319995e+18,6330.788214459698
34,15.6834,0.0007,118.66597080576855,119.26970411041044,3.619895950006971e+18,17524.67623184387
35,15.8981,0.0012,439.0759111250926,207.58697416265147,3.61982974308628e+18,23163.63856450561
