,g_mag_star,g_mag_star_err,x_astropy,y_astropy,source_ID,star_flux
0,11.0452,0.0005,80.18731366655207,105.83944398201645,3.7601443317824236e+18,247757.17502291445
1,11.1252,0.0011,425.6462719340792,68.24425700290975,3.784155123111897e+18,251371.25722591518
2,11.4094,0.0007,324.8004335551034,112.8732663944149,3.760147252360219e+18,186530.52111956177
3,11.9924,0.0003,233.8567448583184,15.146632160245938,3.7601527842781e+18,103786.5424588366
4,12.1289,0.0004,21.225670048905453,121.25683332762159,3.7601896866370673e+18,100645.8380339755
5,12.239,0.0003,361.5393304392797,175.2615159954435,3.7601326108156206e+18,88383.6163284287
6,12.2398,0.0004,58.329125970305576,254.09257559938519,3.7601141252760673e+18,96368.60677485503
7,12.3145,0.0011,209.91341369304916,69.03441305738596,3.7601502717212447e+18,84840.43352321612
8,12.4268,0.0003,118.31435160755105,25.738815849959554,3.760198139132712e+18,70329.97696818126
9,12.5084,0.0004,36.22228959081854,17.680141991345533,3.7601962106914417e+18,63279.822035717436
10,12.8288,0.0005,322.1830510954855,192.79239522673697,3.760132271514288e+18,48147.127908516624
11,12.8842,0.0004,194.1881004398405,138.7632343921358,3.7601405178514964e+18,43104.877133381575
12,13.0833,0.0004,298.54244797450804,101.5321283839818,3.760146049769385e+18,38395.30073947838
13,13.0852,0.0006,417.7441062321565,85.60311452237129,3.760135874990765e+18,36699.3782719924
14,13.2772,0.0003,265.9751802867084,190.30159763829982,3.760127353775651e+18,29770.657681867964
15,13.385,0.0003,302.64497530655547,29.164950987367536,3.7601492452250486e+18,30327.50511340475
16,13.4142,0.0003,293.79871877938467,91.75881905503513,3.7601461184888535e+18,27008.60326395529
17,13.5837,0.0004,412.9542592802227,249.24441280510518,3.7601277016691005e+18,24034.034224033767
18,13.6061,0.0003,393.61891064919587,39.90871847412164,3.784167217739757e+18,22324.0681610159
19,13.7292,0.0032,243.75620860536807,175.77030826046624,3.7601391434619607e+18,41948.12783889046
20,13.7456,0.0004,326.80269663644833,105.46526779344893,3.7601472523602196e+18,16239.057637976148
21,13.7935,0.0003,469.5826472336445,21.600311493624076,3.7841558790261437e+18,17139.328098622518
22,13.9575,0.0004,210.62520527376427,185.0955626931007,3.760139074742483e+18,18906.305776862417
23,14.109000000000002,0.0004,229.6911950970353,231.79854309605264,3.760126567797716e+18,13146.949334172248
24,14.1534,0.0005,16.54745656987961,158.87010418397745,3.76014223583838e+18,15958.097746414276
25,14.1879,0.0004,388.1789924070216,88.86712087890574,3.7601358062712883e+18,13700.123425557398
26,14.2145,0.0004,462.7061434493309,15.627991528761875,3.784156085184574e+18,13333.914861244899
27,14.2303,0.0004,240.4033414772253,67.01530078065912,3.7601501385782426e+18,1849.174312844008
28,14.2509,0.0004,53.48374796661256,182.6771693107928,3.7601411363267517e+18,12244.179951389233
29,14.2552,0.0004,238.77277701058102,180.0718611718699,3.76013914346196e+18,9097.573865167398
30,14.2673,0.0004,361.4493492357653,23.636054082303506,3.784168282891647e+18,15876.12556077709
31,14.3564,0.0005,178.04721120436028,70.62357434617266,3.7601499324197806e+18,6818.144789748833
32,14.3661,0.0004,249.70531202733105,144.42828456647382,3.760145362574607e+18,9187.33442193026
33,14.3871,0.0004,318.28327238525395,261.7787860555318,3.7601228225862513e+18,11589.684157867321
34,14.4958,0.0005,129.41145216630332,111.98641534812357,3.7601445035811154e+18,11316.990434241065
35,14.6346,0.0005,219.0259877892836,107.38813293495122,3.7601465608695337e+18,8969.905861329404
